U165,267489322847,64:f6:9d:36:83:cd,5C:0A:5B:97:E0:C0,-81;
U165,267489322871,64:f6:9d:36:83:c9,5C:0A:5B:97:E0:C0,-83;
U165,267489322822,64:f6:9d:36:83:ca,5C:0A:5B:97:E0:C0,-82;
U165,267489321824,64:f6:9d:48:a5:20,5C:0A:5B:97:E0:C0,-58;
U165,267489322778,64:f6:9d:36:83:cf,5C:0A:5B:97:E0:C0,-81;
U165,267489322800,64:f6:9d:36:83:cb,5C:0A:5B:97:E0:C0,-80;
U165,267489322548,64:f6:9d:37:a2:ab,5C:0A:5B:97:E0:C0,-77;
U165,267489322341,64:f6:9d:43:20:4c,5C:0A:5B:97:E0:C0,-69;
U165,267489322315,64:f6:9d:36:83:c2,5C:0A:5B:97:E0:C0,-65;
U165,267489321624,64:f6:9d:3a:93:b1,5C:0A:5B:97:E0:C0,-73;
U165,267489322434,64:f6:9d:48:a5:2f,5C:0A:5B:97:E0:C0,-78;
U165,267489322479,64:f6:9d:48:a5:2a,5C:0A:5B:97:E0:C0,-79;
U165,267489322753,64:f6:9d:31:a2:4d,5C:0A:5B:97:E0:C0,-81;
U165,267489322729,64:f6:9d:31:a2:4a,5C:0A:5B:97:E0:C0,-83;
U165,267489322685,64:f6:9d:31:a2:4f,5C:0A:5B:97:E0:C0,-83;
U165,267489322662,64:f6:9d:43:1b:9c,5C:0A:5B:97:E0:C0,-85;
U165,267489321646,64:f6:9d:3a:93:a0,5C:0A:5B:97:E0:C0,-81;
U165,267489322458,64:f6:9d:48:a5:2b,5C:0A:5B:97:E0:C0,-78;
U165,267489322707,64:f6:9d:31:a2:4b,5C:0A:5B:97:E0:C0,-84;
U165,267493927529,64:f6:9d:3a:93:b4,5C:0A:5B:97:E0:C0,-80;
U165,267493927550,64:f6:9d:3a:93:b5,5C:0A:5B:97:E0:C0,-80;
U165,267493928145,64:f6:9d:36:89:05,5C:0A:5B:97:E0:C0,-81;
U165,267493928078,64:f6:9d:36:89:04,5C:0A:5B:97:E0:C0,-77;
U165,267493928055,64:f6:9d:43:1b:94,5C:0A:5B:97:E0:C0,-70;
U165,267493928167,64:f6:9d:43:1b:95,5C:0A:5B:97:E0:C0,-68;
U165,267493927720,64:f6:9d:56:ef:d0,5C:0A:5B:97:E0:C0,-75;
U165,267493927743,64:f6:9d:56:ef:d4,5C:0A:5B:97:E0:C0,-76;
U165,267493927765,64:f6:9d:56:ef:d5,5C:0A:5B:97:E0:C0,-75;
U165,267493927484,64:f6:9d:43:20:44,5C:0A:5B:97:E0:C0,-56;
U165,267493927463,64:f6:9d:43:20:40,5C:0A:5B:97:E0:C0,-58;
U165,267493927506,64:f6:9d:43:20:45,5C:0A:5B:97:E0:C0,-58;
U165,267493927942,64:f6:9d:36:83:c5,5C:0A:5B:97:E0:C0,-69;
U165,267493927897,64:f6:9d:36:83:c4,5C:0A:5B:97:E0:C0,-70;
U165,267493927875,64:f6:9d:36:83:c0,5C:0A:5B:97:E0:C0,-69;
U165,267493928744,64:f6:9d:43:1b:9a,5C:0A:5B:97:E0:C0,-81;
U165,267493928697,64:f6:9d:43:1b:9f,5C:0A:5B:97:E0:C0,-81;
U165,267493927920,64:f6:9d:43:1b:90,5C:0A:5B:97:E0:C0,-68;
U165,267493927676,64:f6:9d:48:a5:25,5C:0A:5B:97:E0:C0,-66;
U165,267493927965,64:f6:9d:31:a2:40,5C:0A:5B:97:E0:C0,-72;
U165,267493928033,64:f6:9d:31:a2:45,5C:0A:5B:97:E0:C0,-69;
U165,267493928329,64:f6:9d:43:20:4a,5C:0A:5B:97:E0:C0,-64;
U165,267493927635,64:f6:9d:37:a2:a0,5C:0A:5B:97:E0:C0,-69;
U165,267493928282,64:f6:9d:43:20:4f,5C:0A:5B:97:E0:C0,-63;
U165,267493927698,64:f6:9d:37:a2:a5,5C:0A:5B:97:E0:C0,-64;
U165,267493928626,64:f6:9d:37:a2:aa,5C:0A:5B:97:E0:C0,-84;
U165,267493927613,64:f6:9d:48:a5:24,5C:0A:5B:97:E0:C0,-66;
U165,267493928306,64:f6:9d:43:20:4b,5C:0A:5B:97:E0:C0,-64;
U165,267493927656,64:f6:9d:37:a2:a4,5C:0A:5B:97:E0:C0,-67;
U165,267493927987,64:f6:9d:31:a2:44,5C:0A:5B:97:E0:C0,-71;
U165,267493928719,64:f6:9d:43:1b:9b,5C:0A:5B:97:E0:C0,-82;
U165,267493928580,64:f6:9d:37:a2:af,5C:0A:5B:97:E0:C0,-84;
U165,267493927593,64:f6:9d:48:a5:20,5C:0A:5B:97:E0:C0,-65;
